node,citations,hindex,gindex,title,cs,bio,soc,is_bridge_node,node_type
2346,716,15,26,0,0,0,0,1,bridge
2349,55,4,6,3,0,0,0,1,bridge
2358,1522,19,38,3,0,1,0,1,bridge
2359,422,12,17,0,0,0,0,1,bridge
2362,4708,32,68,3,1,1,0,1,bridge
2373,2,1,1,0,0,0,0,1,bridge
2374,5401,35,67,3,1,0,0,1,bridge
2375,24,1,4,0,0,0,0,1,bridge
2376,69,5,8,0,1,0,0,1,bridge
2383,9,2,3,0,0,0,0,1,bridge
2387,7135,42,84,3,1,1,0,1,bridge
2391,80,5,8,0,0,0,0,1,bridge
2396,95,6,9,3,0,0,0,1,bridge
2397,25,3,5,0,0,0,0,1,bridge
2399,1466,17,35,0,1,0,0,1,bridge
2402,740,13,26,0,0,0,0,1,bridge
2408,142,7,11,0,0,1,0,1,bridge
2409,26,3,5,0,0,0,0,1,bridge
2412,36042,52,189,3,0,0,0,1,bridge
2419,6964,45,73,0,0,0,0,1,bridge
2426,5,2,2,0,1,0,0,1,bridge
2427,1,1,1,1,0,1,0,1,bridge
2429,25,3,4,0,0,0,0,1,bridge
2435,91,6,9,3,0,0,0,1,bridge
2439,41,3,6,0,0,0,0,1,bridge
2444,26,2,5,1,0,0,0,1,bridge
2448,689,14,19,0,0,0,0,1,bridge
2450,704,14,24,3,0,0,0,1,bridge
2453,0,0,0,0,1,0,0,1,bridge
2467,1316,17,36,0,0,1,0,1,bridge
2468,0,0,0,0,0,0,0,1,bridge
2473,20,2,4,3,1,0,0,1,bridge
2475,76,4,8,0,1,0,0,1,bridge
2477,72,6,8,0,0,0,0,1,bridge
2479,11,2,2,0,1,0,0,1,bridge
2481,852,13,29,0,0,0,0,1,bridge
2490,429,13,17,0,0,1,0,1,bridge
2491,9,1,3,0,1,0,0,1,bridge
2492,76,4,8,0,0,0,0,1,bridge
2493,359,10,18,0,0,0,0,1,bridge
2498,69,4,7,0,1,0,0,1,bridge
2502,394,12,18,0,0,0,0,1,bridge
2507,1,1,1,1,0,0,0,1,bridge
2509,39,3,6,0,0,0,0,1,bridge
2510,2178,14,46,1,0,0,0,1,bridge
2512,617,14,24,0,1,1,0,1,bridge
2513,8,2,2,0,1,0,0,1,bridge
2514,203,7,14,0,0,1,0,1,bridge
2520,67,4,8,3,0,0,0,1,bridge
2525,241,7,15,3,0,0,0,1,bridge
2532,5583,38,72,3,0,0,0,1,bridge
2536,68,5,6,3,0,0,0,1,bridge
2537,321,5,17,2,1,1,0,1,bridge
2541,42,3,6,0,1,0,0,1,bridge
2543,3,1,1,1,0,0,0,1,bridge
2553,2,1,1,0,0,0,0,1,bridge
2554,150,5,12,0,1,0,0,1,bridge
2555,3,1,1,0,0,0,0,1,bridge
2556,5,1,2,3,0,1,0,1,bridge
2563,2642,29,50,0,0,0,0,1,bridge
2566,341,10,16,0,1,0,0,1,bridge
2574,3200,26,48,0,0,0,0,1,bridge
2583,125,5,10,0,1,0,0,1,bridge
2586,174,6,13,0,0,1,0,1,bridge
2589,16,2,2,0,1,0,0,1,bridge
2590,36,3,5,3,0,0,0,1,bridge
2591,2508,22,48,3,0,0,0,1,bridge
2605,61,4,7,1,0,1,0,1,bridge
2610,526,10,22,3,1,1,0,1,bridge
2614,162,6,12,3,0,0,0,1,bridge
2619,180,8,12,0,0,0,0,1,bridge
2627,332,12,17,0,0,0,0,1,bridge
2633,0,0,0,3,0,1,0,1,bridge
2634,200,7,14,0,0,0,0,1,bridge
2635,1,1,1,1,1,0,0,1,bridge
2638,430,9,20,0,0,0,0,1,bridge
2647,820,9,28,3,0,0,0,1,bridge
2649,768,14,25,3,0,0,0,1,bridge
2655,381,7,18,0,0,0,0,1,bridge
2657,18,4,4,0,0,0,0,1,bridge
2665,956,11,30,3,0,0,1,1,bridge
2668,2069,17,45,0,0,0,0,1,bridge
2674,39,4,5,0,0,0,0,1,bridge
2675,3680,31,46,0,0,0,0,1,bridge
2678,132,4,11,0,1,0,0,1,bridge
2681,2165,15,46,0,0,1,0,1,bridge
2682,2555,26,50,0,0,0,0,1,bridge
2683,49,1,7,0,0,0,0,1,bridge
2684,448,5,21,0,1,1,0,1,bridge
2685,196,8,13,0,0,0,0,1,bridge
2692,803,16,27,3,0,0,0,1,bridge
2696,137,6,11,3,0,0,0,1,bridge
2703,581,11,22,0,1,0,0,1,bridge
2704,99,5,9,0,0,0,0,1,bridge
2709,10,2,3,3,1,0,0,1,bridge
2716,601,15,23,0,0,1,0,1,bridge
2717,741,7,27,3,0,0,0,1,bridge
2719,249,9,15,3,0,0,0,1,bridge
2724,490,11,22,0,0,1,0,1,bridge
2726,86,4,9,0,1,0,0,1,bridge
2731,25,2,4,0,0,0,0,1,bridge
2732,816,17,27,3,0,0,0,1,bridge
2735,768,11,27,0,1,0,0,1,bridge
2747,5495,41,70,0,1,1,0,1,bridge
2748,688,15,22,3,0,0,0,1,bridge
2750,164,6,12,3,0,0,0,1,bridge
2751,1541,19,39,3,0,0,0,1,bridge
2752,44,2,6,0,0,0,0,1,bridge
2758,111,5,10,0,0,0,0,1,bridge
2763,68,5,7,0,1,0,0,1,bridge
2771,2104,22,39,0,0,0,0,1,bridge
2783,9,2,3,0,0,0,0,1,bridge
2785,9124,52,91,3,0,0,0,1,bridge
2787,117,7,10,0,0,0,0,1,bridge
2789,90,6,8,0,0,0,0,1,bridge
2792,8146,39,90,0,0,0,0,1,bridge
2795,540,9,23,3,0,0,0,1,bridge
2798,381,12,19,0,0,1,0,1,bridge
2802,83,4,5,0,0,0,0,1,bridge
2809,165,7,12,3,0,0,0,1,bridge
2810,44,3,6,0,1,0,0,1,bridge
2814,122,6,11,0,0,0,0,1,bridge
2817,74,4,8,2,0,1,0,1,bridge
2818,615,15,24,0,0,0,0,1,bridge
2819,142,7,11,0,0,1,0,1,bridge
2825,0,0,0,0,0,0,0,1,bridge
2827,3,1,1,2,0,0,0,1,bridge
2828,22,2,4,0,0,0,0,1,bridge
2829,2,1,1,0,1,0,0,1,bridge
2834,13,2,3,0,1,1,0,1,bridge
2836,4131,29,62,3,0,0,0,1,bridge
2838,154,6,12,3,0,0,0,1,bridge
2844,2,1,1,0,0,0,0,1,bridge
2846,2652,27,42,3,1,0,0,1,bridge
2848,4,1,1,3,0,0,0,1,bridge
2856,200,5,14,0,0,0,0,1,bridge
2857,805,15,25,3,0,0,0,1,bridge
2862,331,8,18,3,0,0,0,1,bridge
2868,810,15,28,3,0,0,0,1,bridge
2872,1119,8,33,0,0,0,0,1,bridge
2874,11,2,3,0,0,0,0,1,bridge
2882,287,3,16,0,0,1,0,1,bridge
2887,1732,23,38,0,0,0,0,1,bridge
2890,144,6,12,2,0,0,0,1,bridge
2902,388,8,19,3,0,0,0,1,bridge
2903,27,2,5,0,0,0,0,1,bridge
2904,58,5,7,0,0,1,0,1,bridge
2908,243,7,15,0,1,0,0,1,bridge
2909,89,5,9,0,0,0,0,1,bridge
2916,18,2,4,0,1,0,0,1,bridge
2918,38,4,6,0,0,0,0,1,bridge
2925,3787,33,55,3,0,1,0,1,bridge
2927,6,1,2,1,1,0,0,1,bridge
2931,879,16,29,0,0,0,0,1,bridge
2939,9644,44,98,3,0,0,0,1,bridge
2942,100,5,10,2,0,0,0,1,bridge
2943,278,8,16,0,0,0,0,1,bridge
2953,4680,31,68,0,0,1,0,1,bridge
2955,1429,21,37,0,0,1,0,1,bridge
2957,4,1,2,3,0,0,0,1,bridge
2961,1092,12,33,0,0,1,0,1,bridge
2967,36,3,5,0,0,0,0,1,bridge
2974,5,1,2,3,1,1,0,1,bridge
2978,9,2,3,1,0,0,0,1,bridge
2981,2546,25,50,3,0,1,0,1,bridge
2984,161,7,12,3,1,0,0,1,bridge
2988,0,0,0,0,0,0,0,1,bridge
2991,57,5,7,3,0,0,0,1,bridge
2999,32,4,5,0,0,1,0,1,bridge
3005,4,2,2,0,1,0,0,1,bridge
3008,1,1,1,0,0,0,0,1,bridge
3019,827,11,28,0,0,0,0,1,bridge
3020,23,2,4,1,0,1,0,1,bridge
3035,57,5,7,3,0,0,0,1,bridge
3040,290,10,14,3,0,0,0,1,bridge
3046,28,3,5,3,1,1,0,1,bridge
3048,1,1,1,0,0,0,0,1,bridge
3053,5584,37,70,3,0,0,0,1,bridge
3058,647,12,22,3,0,0,0,1,bridge
3062,697,12,26,0,0,1,0,1,bridge
3068,6,1,2,3,0,0,0,1,bridge
3071,184,8,13,0,0,1,0,1,bridge
3084,16,2,4,0,1,0,0,1,bridge
3091,247,7,15,3,0,0,0,1,bridge
3097,263,10,16,3,0,0,0,1,bridge
3099,4,1,2,0,0,0,0,1,bridge
3103,2,1,1,3,1,0,0,1,bridge
3107,5352,39,67,3,1,1,0,1,bridge
3109,9720,16,98,0,0,1,0,1,bridge
3110,13,2,3,0,1,0,0,1,bridge
3112,8,1,2,0,0,0,0,1,bridge
3118,2,1,1,1,0,1,0,1,bridge
3124,87,6,7,3,1,0,0,1,bridge
3125,136,4,11,2,1,0,0,1,bridge
3131,6,1,2,3,0,1,0,1,bridge
3134,712,15,26,0,1,0,0,1,bridge
3138,807,9,28,0,0,0,0,1,bridge
3140,687,15,24,3,0,0,0,1,bridge
3142,160,6,12,0,0,0,0,1,bridge
3147,5,1,2,3,0,0,0,1,bridge
3154,32,3,4,0,0,0,0,1,bridge
3159,39,4,6,1,0,0,0,1,bridge
3161,495,12,21,0,0,0,0,1,bridge
3171,22,2,4,0,1,0,0,1,bridge
3175,88,3,9,0,0,1,0,1,bridge
3178,421,5,20,0,0,0,0,1,bridge
3182,40,3,6,3,0,1,0,1,bridge
3191,89,4,9,0,0,0,0,1,bridge
3192,1775,24,35,0,0,0,0,1,bridge
3205,90,6,7,0,0,0,0,1,bridge
3206,49,4,6,0,0,0,0,1,bridge
3221,4941,27,70,3,0,0,0,1,bridge
3224,132,4,11,3,0,0,0,1,bridge
3231,1366,20,36,3,0,1,0,1,bridge
3236,25,2,4,0,1,0,0,1,bridge
3239,11,2,3,0,1,0,0,1,bridge
3246,92,5,9,0,0,0,0,1,bridge
3247,29,3,5,1,0,0,0,1,bridge
3252,117,5,10,0,0,0,0,1,bridge
3255,18,2,4,0,0,0,0,1,bridge
3257,66,4,7,0,0,0,0,1,bridge
3260,2,1,1,0,0,0,0,1,bridge
3270,342,8,18,0,0,0,0,1,bridge
3272,87,3,9,3,0,0,0,1,bridge
3274,583,13,19,0,1,0,0,1,bridge
3278,203,2,14,0,0,0,0,1,bridge
3279,1,1,1,0,1,0,0,1,bridge
3284,8553,48,82,0,1,0,0,1,bridge
3294,259,8,16,0,0,1,0,1,bridge
3297,4,2,2,0,0,0,0,1,bridge
3303,177,6,13,3,0,1,0,1,bridge
3306,42,4,6,0,0,0,0,1,bridge
3319,2921,27,51,0,0,0,0,1,bridge
3320,867,15,29,3,0,0,0,1,bridge
3323,92,4,9,0,0,0,0,1,bridge
3325,3,1,1,0,0,0,0,1,bridge
3336,2,1,1,0,1,1,0,1,bridge
3340,517,12,20,3,0,0,0,1,bridge
3342,2087,20,45,0,0,0,0,1,bridge
3345,116,7,10,0,0,0,0,1,bridge
3350,159,3,12,0,0,0,0,1,bridge
3358,5669,35,75,3,0,1,0,1,bridge
3363,619,10,24,3,1,1,0,1,bridge
3364,39,4,5,0,1,0,0,1,bridge
3366,2,1,1,0,0,0,0,1,bridge
3367,109,4,10,3,0,0,0,1,bridge
3369,8,1,2,0,0,0,0,1,bridge
3373,3,1,1,0,0,0,0,1,bridge
3377,386,3,19,1,1,0,0,1,bridge
3380,84,6,8,0,0,0,0,1,bridge
3383,9,2,2,0,0,0,0,1,bridge
3384,403,10,19,0,0,1,0,1,bridge
3385,8,2,2,0,0,0,0,1,bridge
3391,379,8,19,2,0,0,0,1,bridge
3401,37,4,5,0,1,0,0,1,bridge
3405,78,2,8,0,1,0,0,1,bridge
3407,16,1,4,1,0,0,0,1,bridge
3411,164,8,12,3,1,0,0,1,bridge
3413,11,1,3,2,0,0,0,1,bridge
3414,46,4,5,0,1,0,0,1,bridge
3419,3,1,1,3,0,0,0,1,bridge
3427,554,9,23,0,0,0,0,1,bridge
3434,7,2,2,0,0,0,0,1,bridge
3435,30,4,5,3,1,0,0,1,bridge
3437,672,10,25,0,0,0,0,1,bridge
3447,7599,41,65,3,1,0,0,1,bridge
3450,43,4,6,3,0,0,0,1,bridge
3457,31,4,4,0,1,1,0,1,bridge
3459,12,3,3,0,0,0,0,1,bridge
3460,250,4,15,3,0,0,0,1,bridge
3461,86,3,9,2,0,0,0,1,bridge
3463,195,6,13,1,0,1,0,1,bridge
3464,250,5,15,0,1,0,0,1,bridge
3467,8296,48,83,0,0,1,0,1,bridge
3480,5,1,2,0,1,0,0,1,bridge
3483,11,2,3,3,0,0,0,1,bridge
3487,470,10,21,3,0,0,0,1,bridge
3491,5,1,2,3,0,0,0,1,bridge
3494,19,3,3,3,0,0,0,1,bridge
3497,471,7,21,3,0,0,0,1,bridge
3501,20,2,4,3,0,0,0,1,bridge
3504,87,6,9,0,0,0,0,1,bridge
3507,809,15,28,3,0,1,0,1,bridge
3509,413,9,19,0,1,0,0,1,bridge
3513,48,4,6,3,0,0,0,1,bridge
3517,18,1,4,0,0,1,0,1,bridge
3524,106,3,10,0,0,1,0,1,bridge
3526,622,14,22,0,0,0,0,1,bridge
3530,20336,52,142,0,0,0,0,1,bridge
3535,16,2,4,1,1,0,0,1,bridge
3543,1,1,1,2,1,0,0,1,bridge
3547,23,2,4,3,1,0,0,1,bridge
3550,1940,16,44,0,0,0,0,1,bridge
3553,38,3,6,0,0,0,0,1,bridge
3561,98,5,9,0,0,0,0,1,bridge
3563,54,4,7,0,0,1,0,1,bridge
3565,10,2,3,0,0,0,0,1,bridge
3571,74,4,8,0,0,0,0,1,bridge
3587,1470,16,37,0,1,0,0,1,bridge
3594,108,6,8,0,1,0,0,1,bridge
3606,36,3,5,0,1,0,0,1,bridge
3611,53,2,7,0,1,0,0,1,bridge
3612,4270,34,47,0,0,0,0,1,bridge
3613,9,2,2,0,1,0,0,1,bridge
3615,97,6,9,0,1,1,0,1,bridge
3616,129,6,11,3,0,0,0,1,bridge
3619,89,4,9,3,0,0,0,1,bridge
3620,113,3,10,1,1,0,0,1,bridge
3621,73,4,6,0,0,0,0,1,bridge
3622,409,10,20,3,0,0,0,1,bridge
3623,38,3,6,3,0,0,0,1,bridge
3635,6164,24,78,0,0,1,0,1,bridge
3640,2637,18,51,0,0,1,0,1,bridge
3655,13517,57,112,0,0,0,0,1,bridge
3656,4,1,2,0,0,1,0,1,bridge
3659,20,3,4,0,0,0,0,1,bridge
3668,580,8,24,0,1,0,0,1,bridge
3669,12,2,3,0,1,0,0,1,bridge
3675,588,15,23,0,0,0,0,1,bridge
3682,4194,30,64,3,1,0,0,1,bridge
3684,10,3,3,1,0,0,0,1,bridge
3686,12,2,3,0,0,1,0,1,bridge
3687,1414,21,35,0,1,0,0,1,bridge
3692,0,0,0,0,0,0,0,1,bridge
3693,1631,18,40,3,0,0,1,1,bridge
3723,41,3,6,0,0,0,0,1,bridge
3726,576,10,24,0,0,0,0,1,bridge
3733,14,2,3,1,0,0,0,1,bridge
3736,84,4,9,0,0,0,0,1,bridge
3744,1219,17,34,0,0,0,0,1,bridge
3745,430,11,18,0,0,0,0,1,bridge
3752,3027,27,54,3,0,0,0,1,bridge
3754,2483,25,48,0,0,0,0,1,bridge
3757,302,9,17,3,0,0,0,1,bridge
3760,146,5,12,0,0,0,0,1,bridge
3763,285,11,16,0,1,0,0,1,bridge
3769,883,13,29,0,0,0,0,1,bridge
3774,55,4,6,2,1,0,0,1,bridge
3777,367,11,18,0,0,0,0,1,bridge
3782,297,9,15,3,1,0,0,1,bridge
3802,18,1,4,0,0,0,0,1,bridge
3807,180,6,13,0,1,1,0,1,bridge
3810,505,12,22,0,0,0,0,1,bridge
3816,21,1,4,0,0,1,0,1,bridge
3824,3612,13,60,3,0,1,0,1,bridge
3828,37,4,6,1,1,0,0,1,bridge
3831,92,6,9,0,0,0,0,1,bridge
3832,307,7,17,0,1,0,0,1,bridge
3834,181,8,13,0,0,0,0,1,bridge
3836,37,3,5,0,0,0,0,1,bridge
3840,674,14,25,3,0,1,0,1,bridge
3845,2,1,1,0,1,1,0,1,bridge
3849,39,3,6,0,0,0,0,1,bridge
3853,88,5,9,0,1,0,0,1,bridge
3856,0,0,0,0,0,0,0,1,bridge
3858,20,2,2,3,1,0,0,1,bridge
3859,1475,19,38,3,0,0,0,1,bridge
3866,72,4,8,0,0,0,0,1,bridge
3868,30,2,5,3,0,0,0,1,bridge
3875,1637,21,40,3,0,1,0,1,bridge
3881,212,5,14,0,0,0,0,1,bridge
3889,930,16,30,3,0,0,0,1,bridge
3898,2,1,1,0,0,1,0,1,bridge
3903,215,7,14,0,0,0,0,1,bridge
3925,144,7,11,2,1,0,0,1,bridge
3931,146,5,10,3,0,0,0,1,bridge
3933,25,1,5,0,0,0,0,1,bridge
3937,2,1,1,0,0,0,0,1,bridge
3942,108,4,10,0,0,0,0,1,bridge
3944,1082,18,32,0,0,1,0,1,bridge
3951,2,1,1,0,1,0,0,1,bridge
3955,6,2,2,0,1,0,0,1,bridge
3956,23,2,4,0,0,0,0,1,bridge
3958,469,10,17,0,0,0,0,1,bridge
3961,36,4,5,0,1,0,0,1,bridge
3968,55,4,7,0,0,0,0,1,bridge
3969,3362,33,50,0,0,0,0,1,bridge
3971,121,7,10,0,1,1,0,1,bridge
3973,31,3,5,0,1,0,0,1,bridge
3975,14,2,3,0,0,0,0,1,bridge
3976,427,7,20,0,0,0,0,1,bridge
3978,38,3,6,1,0,0,0,1,bridge
3980,7769,20,88,0,1,0,0,1,bridge
3981,35741,69,189,0,0,1,0,1,bridge
3985,46,3,6,3,0,0,0,1,bridge
3986,21,2,4,0,1,0,0,1,bridge
3990,9304,52,92,0,0,1,0,1,bridge
3995,53,4,7,0,0,0,0,1,bridge
4002,302,10,16,3,0,0,0,1,bridge
4012,33,3,5,3,1,0,0,1,bridge
4015,90,5,9,0,0,0,0,1,bridge
4016,68,5,7,3,1,0,0,1,bridge
4018,161,7,12,2,0,1,0,1,bridge
4023,7,2,2,0,0,0,0,1,bridge
4029,729,14,26,3,0,1,0,1,bridge
4038,10,2,3,0,0,0,0,1,bridge
4045,206,9,14,0,1,0,0,1,bridge
4052,771,14,26,0,0,0,0,1,bridge
4055,1230,14,35,3,0,0,0,1,bridge
4057,243,9,12,0,0,0,0,1,bridge
4059,13,2,3,0,0,0,0,1,bridge
4062,105,5,10,0,0,0,0,1,bridge
4071,4,1,2,0,0,1,0,1,bridge
4075,313,6,17,0,0,0,0,1,bridge
4077,122,8,10,0,0,0,0,1,bridge
4084,1736,22,39,0,1,0,0,1,bridge
4088,11070,53,89,3,1,0,0,1,bridge
4092,89,5,8,0,0,0,0,1,bridge
4096,0,0,0,0,0,0,0,1,bridge
4099,16,2,4,0,1,0,0,1,bridge
4124,136,6,8,1,1,0,0,1,bridge
4129,389,11,18,3,0,0,0,1,bridge
4135,42,3,6,0,0,0,0,1,bridge
4140,6,1,2,0,0,0,0,1,bridge
4142,7,2,2,3,1,0,0,1,bridge
4150,188,7,13,1,1,0,0,1,bridge
4154,640,14,25,0,0,0,0,1,bridge
4159,94,5,9,0,0,0,0,1,bridge
4161,85,5,9,0,0,0,0,1,bridge
4163,3650,21,60,0,0,1,0,1,bridge
4164,23,2,4,0,0,0,0,1,bridge
4165,91,4,9,0,1,0,0,1,bridge
4172,7,1,2,0,0,0,0,1,bridge
4175,37,1,6,3,0,0,0,1,bridge
4181,1553,21,36,3,1,0,0,1,bridge
4182,21,3,4,0,1,0,0,1,bridge
4193,8161,40,90,3,0,1,0,1,bridge
4194,12,2,3,0,0,0,0,1,bridge
4200,5939,35,77,0,1,0,0,1,bridge
4202,5,1,2,0,0,0,0,1,bridge
4213,88,6,9,0,0,0,0,1,bridge
4227,860,16,28,0,0,0,0,1,bridge
4230,0,0,0,0,0,0,0,1,bridge
4231,3803,34,60,0,0,0,0,1,bridge
4232,270,8,16,0,1,0,0,1,bridge
4233,2,1,1,0,0,0,0,1,bridge
4236,7,2,2,0,1,0,0,1,bridge
4241,7378,49,77,0,0,0,0,1,bridge
4254,620,10,24,3,1,0,0,1,bridge
4258,59,3,7,0,1,1,0,1,bridge
4259,0,0,0,1,1,0,0,1,bridge
4262,362,8,18,0,0,0,0,1,bridge
4264,77,3,8,0,0,0,0,1,bridge
4280,99,4,9,0,0,1,0,1,bridge
4282,11,2,3,0,0,0,0,1,bridge
4299,144,4,12,0,0,0,0,1,bridge
4301,1841,16,42,0,0,0,0,1,bridge
4302,263,8,14,0,0,0,0,1,bridge
4305,17,3,3,0,0,0,0,1,bridge
4306,20,1,4,1,0,0,0,1,bridge
4320,787,13,28,3,0,1,0,1,bridge
4324,9311,47,94,3,0,1,0,1,bridge
4331,26,4,4,0,0,0,0,1,bridge
4334,680,11,26,0,0,0,0,1,bridge
4337,1599,21,39,0,0,1,0,1,bridge
4338,22,3,4,0,0,0,0,1,bridge
4346,1444,15,37,3,0,0,0,1,bridge
4348,513,11,22,0,0,0,0,1,bridge
4349,684,13,26,0,0,0,0,1,bridge
4352,63,4,7,3,1,0,0,1,bridge
4353,5,1,2,3,1,0,0,1,bridge
4359,118,6,10,3,0,0,0,1,bridge
4360,111,5,10,3,0,0,0,1,bridge
4364,20,1,4,0,1,0,0,1,bridge
4365,84,6,7,0,0,0,0,1,bridge
4372,47,3,6,2,0,1,0,1,bridge
4381,11,1,3,0,0,0,0,1,bridge
4384,2283,25,39,0,0,0,0,1,bridge
4392,171,7,12,3,1,0,0,1,bridge
4406,36,5,6,0,0,0,0,1,bridge
4408,63,3,7,0,0,0,0,1,bridge
4414,13,2,3,0,0,0,0,1,bridge
4419,62,5,5,3,0,0,0,1,bridge
4420,462,4,21,0,0,0,0,1,bridge
4426,201,9,13,0,0,0,0,1,bridge
4433,4,1,2,0,0,0,0,1,bridge
4434,89,4,9,0,0,0,0,1,bridge
4451,51,4,7,0,1,0,0,1,bridge
4452,458,12,21,0,0,1,0,1,bridge
4453,2,1,1,0,0,0,0,1,bridge
4455,5,1,2,0,0,0,0,1,bridge
4456,137,7,11,0,0,0,0,1,bridge
4463,8,2,2,0,0,0,0,1,bridge
4465,7,2,2,1,1,1,0,1,bridge
4467,611,8,24,0,0,1,0,1,bridge
4468,747,17,25,3,1,1,0,1,bridge
4469,197,7,14,3,0,0,0,1,bridge
4475,1,1,1,0,0,0,0,1,bridge
4476,28,3,5,0,1,1,0,1,bridge
4493,85,5,9,0,0,0,0,1,bridge
4494,127,1,11,0,1,0,0,1,bridge
4496,3,1,1,0,0,0,0,1,bridge
4502,775,14,27,3,0,0,0,1,bridge
4503,121,4,11,0,0,0,0,1,bridge
4516,2452,28,46,0,0,0,0,1,bridge
4517,294,7,14,0,0,0,0,1,bridge
4520,2,1,1,1,0,0,0,1,bridge
4526,1425,13,37,3,0,0,0,1,bridge
4527,1753,9,41,3,0,1,0,1,bridge
4532,203,8,13,3,0,1,0,1,bridge
4536,1338,21,35,3,1,0,0,1,bridge
4541,23,3,4,1,1,0,0,1,bridge
4542,38,4,5,0,1,0,0,1,bridge
4543,23,2,4,3,0,0,0,1,bridge
4544,209,8,14,0,1,0,0,1,bridge
4545,3,1,1,0,0,0,0,1,bridge
4547,0,0,0,0,0,0,0,1,bridge
4549,32,3,5,0,1,1,0,1,bridge
4555,111,6,10,0,0,0,0,1,bridge
4558,57,4,7,0,0,0,0,1,bridge
4562,3,1,1,0,0,0,0,1,bridge
4565,282,8,16,0,0,0,0,1,bridge
4567,47,4,6,0,0,1,0,1,bridge
4571,4555,31,51,0,1,0,0,1,bridge
4572,9,2,3,3,0,0,0,1,bridge
4573,990,16,29,0,0,0,0,1,bridge
4581,4458,40,57,3,0,0,0,1,bridge
4583,75,5,8,0,0,1,0,1,bridge
4588,2536,21,49,3,1,0,0,1,bridge
4592,41,2,6,0,0,0,0,1,bridge
4595,601,10,24,0,1,1,0,1,bridge
4602,3,1,1,0,1,0,0,1,bridge
4607,1851,23,42,0,0,0,0,1,bridge
4609,36,2,4,3,1,0,0,1,bridge
4610,4196,27,64,3,0,0,0,1,bridge
4632,274,8,16,3,0,0,0,1,bridge
4633,77,3,8,0,0,1,0,1,bridge
4634,1,1,1,0,0,0,0,1,bridge
4636,13,2,3,0,0,0,0,1,bridge
4638,1,1,1,0,0,0,0,1,bridge
4642,214,6,14,0,0,1,0,1,bridge
4652,95,5,9,0,0,0,0,1,bridge
4659,2416,22,47,3,0,0,0,1,bridge
4660,37,2,6,1,0,0,0,1,bridge
4663,178,6,13,0,0,0,0,1,bridge
4664,6,2,2,1,0,0,0,1,bridge
4669,3167,26,55,0,1,0,0,1,bridge
4672,76,4,8,1,0,0,0,1,bridge
4673,2,1,1,0,0,0,0,1,bridge
4681,1541,11,39,0,0,1,0,1,bridge
4683,827,15,28,0,0,1,0,1,bridge
4685,5465,47,71,3,0,0,0,1,bridge
4697,283,7,16,0,0,0,0,1,bridge
4698,33,4,5,2,0,0,0,1,bridge
4699,48,4,6,0,0,0,0,1,bridge
4702,498,8,22,0,0,0,0,1,bridge
4704,26,3,4,3,1,1,0,1,bridge
4705,53,4,6,3,0,0,0,1,bridge
4711,1294,9,35,0,0,1,0,1,bridge
4713,78,5,8,0,0,0,0,1,bridge
4714,215,7,14,0,0,0,0,1,bridge
4715,497,11,15,3,0,0,0,1,bridge
4730,640,8,25,3,0,0,0,1,bridge
4731,28,4,5,0,0,1,0,1,bridge
4742,812,17,27,0,0,0,0,1,bridge
4747,0,0,0,0,0,0,0,1,bridge
4748,197,6,14,3,0,0,0,1,bridge
4750,7,2,2,0,0,0,0,1,bridge
4752,54,3,7,3,0,0,0,1,bridge
4758,10,1,3,0,0,1,0,1,bridge
4763,194,6,12,3,0,0,0,1,bridge
4772,29,2,5,1,0,1,0,1,bridge
4776,331,11,16,0,0,1,0,1,bridge
4780,783,13,27,0,1,0,0,1,bridge
4781,51,3,7,0,0,0,0,1,bridge
4791,368,11,17,0,0,0,0,1,bridge
4792,134,7,11,0,0,0,0,1,bridge
4796,720,8,26,0,0,0,0,1,bridge
4804,108,6,10,0,0,0,0,1,bridge
4805,8,2,2,0,1,0,0,1,bridge
4808,59,4,7,0,1,1,0,1,bridge
4810,1541,9,39,0,0,0,0,1,bridge
4822,56,5,7,0,0,0,0,1,bridge
4827,108,3,10,0,0,0,0,1,bridge
4837,281,9,16,0,0,0,0,1,bridge
4842,33,4,5,0,0,0,0,1,bridge
4845,12396,64,105,3,0,1,0,1,bridge
4853,0,0,0,0,0,0,0,1,bridge
4854,14724,64,121,0,0,1,0,1,bridge
4869,0,0,0,0,0,0,0,1,bridge
4872,575,12,23,0,0,0,0,1,bridge
4882,72,3,8,0,0,0,0,1,bridge
4885,153,6,12,0,0,0,0,1,bridge
4893,224,8,13,0,1,0,0,1,bridge
4899,66,3,8,0,0,1,0,1,bridge
4912,1,1,1,2,0,0,0,1,bridge
4913,14,2,2,2,0,1,0,1,bridge
4920,441,9,19,3,0,0,0,1,bridge
4930,245,9,15,0,0,0,0,1,bridge
4932,10570,53,98,0,0,0,0,1,bridge
4936,119,5,9,0,0,0,0,1,bridge
4941,137,5,11,0,0,0,0,1,bridge
4945,9,2,3,0,1,0,0,1,bridge
4951,550,13,22,3,0,0,0,1,bridge
4958,170,8,12,0,0,0,0,1,bridge
4964,19236,71,132,3,0,0,0,1,bridge
4971,12,2,3,0,0,0,0,1,bridge
4976,9,1,3,0,0,0,0,1,bridge
4978,9,2,3,0,0,0,0,1,bridge
4980,4931,26,70,0,0,0,0,1,bridge
4981,53,4,7,3,0,0,0,1,bridge
4987,188,9,13,3,0,0,0,1,bridge
